"","genes","logFC","logCPM","F","PValue","FDR"
"76","ENSMUSG00000026158",0.494770388729083,6.85869486907012,5.2969814578662,0.0270268979677779,0.478732308751207
"77","ENSMUSG00000026156",0.0184469653379036,5.85926546924591,0.0965022599366712,0.757791800876292,0.937467933526984
"78","ENSMUSG00000026155",-0.00721295889244828,6.14302539928021,0.0138161506574902,0.907059072579245,0.97718422065847
"79","ENSMUSG00000026154",-0.200127849030104,3.85425748312739,2.0350881385001,0.161995362031411,0.626693943656376
"80","ENSMUSG00000102495",-0.0895459741330986,2.98439366442648,0.349010614843818,0.558225039129889,0.867346929271543
"81","ENSMUSG00000026153",-0.29289831566217,3.3507418706041,3.9846445860176,0.0532314127256301,0.517562524672526
"82","ENSMUSG00000026147",-0.172324785973883,-0.0478402955067732,0.160253177385663,0.691199669454495,0.915216117805268
"83","ENSMUSG00000026141",-0.0528448970880549,0.081883384559009,0.0148657472331176,0.90361065876034,0.976301037133237
"84","ENSMUSG00000100131",0.483228299272234,11.4131577804442,5.54265772140587,0.0239133446144343,0.473401113483425
"85","ENSMUSG00000067736",0.465605569945051,10.0472874348583,4.81303164686712,0.0345300039012436,0.492183141224899
"86","ENSMUSG00000101939",-0.168701854428759,9.71977020604889,0.981118716115078,0.328284265355381,0.75567541366006
"87","ENSMUSG00000101111",0.0702595045496188,12.4343933774809,0.429212841648869,0.516382611785091,0.848682567117179
"88","ENSMUSG00000100862",0.0153181962444503,12.8845279766374,0.0226839440270782,0.881090769745302,0.97149590616074
"89","ENSMUSG00000102070",0.176741031665694,12.9866670876969,1.82464136581124,0.184873324804678,0.647978736234402
"90","ENSMUSG00000101249",-0.0493801917758189,12.476884288928,0.185771923577846,0.668931761080242,0.907984735112828
"91","ENSMUSG00000073725",0.0176206506033447,6.47865076934547,0.0632717023438373,0.802773868788189,0.950800735496226
"92","ENSMUSG00000033569",-0.0735807732480216,5.58035796069474,0.756902925735799,0.389845846172933,0.790918131191555
"93","ENSMUSG00000102465",0.698462165231377,-1.02016231012303,0.931344196634642,0.340709180859379,0.763503244401536
"94","ENSMUSG00000102386",0.529877296396652,2.38566148068783,1.55418135877742,0.220266127953614,0.676470690427758
"95","ENSMUSG00000104516",0.0185037227078313,-0.955131345466414,0.00101887693600821,0.974705604264523,0.994039118775873
"96","ENSMUSG00000086240",-0.405186023127495,0.0484531323273528,1.05145598646726,0.311754753736289,0.745333930261362
"97","ENSMUSG00000099492",0.589089873142073,1.31585708290401,4.07574637255023,0.0507104436056926,0.516372622481381
"98","ENSMUSG00000100261",-1.27216807187885,2.85275282076507,9.71984966570989,0.00349645717940161,0.457756028450327
"99","ENSMUSG00000048874",-0.0783029408801482,5.25099005852551,0.832195116398484,0.367478072877411,0.780499671930391
"100","ENSMUSG00000117310",-0.0651008640030925,0.660536863769914,0.0315343677978505,0.860011185250699,0.965822084200526
"101","ENSMUSG00000070960",0.113332088637086,0.479611547863179,0.127236869519157,0.723317790303803,0.926166548490359
"102","ENSMUSG00000026058",-0.00899457349352223,3.08296453020129,0.00421812673969642,0.948561820055192,0.987732073095763
"103","ENSMUSG00000103482",0.676309147885225,0.861541043148605,2.37479108218724,0.131722362885303,0.599246290127726
"104","ENSMUSG00000104498",-0.283438022724876,-0.129537523168025,0.0401549107247048,0.842263043340109,0.96164895635091
"105","ENSMUSG00000102865",0.96225671872433,0.326579341482507,5.12819555805737,0.0294200475867107,0.484987871363815
"106","ENSMUSG00000091318",0.19916905404175,2.0203078559534,0.270769290752702,0.605881251868846,0.88644160486748
"107","ENSMUSG00000102917",0.0238501422280223,-0.528252318683451,0.00290613095896395,0.957294793961221,0.988918213252945
"108","ENSMUSG00000026134",-0.161098466446087,2.24303965861705,0.672446522178229,0.417392485815634,0.803137891731967
"109","ENSMUSG00000103746",-0.203201370037393,-0.890263819270942,0.210160213236316,0.649293095039302,0.901640388730491
"110","ENSMUSG00000004768",-0.052743931713541,4.35861526001204,0.411137235307386,0.525300558112902,0.853908223963961
"111","ENSMUSG00000042215",-0.0948954217615248,2.83191555152896,0.345569017376884,0.56016303927171,0.868271758998745
"112","ENSMUSG00000103072",-0.0866306380381369,0.515226438986336,0.0910297099016896,0.764542467178923,0.938192531306931
"113","ENSMUSG00000042197",-0.0378859089338177,4.81747310270489,0.135194315258008,0.71517746944804,0.923465934978196
"114","ENSMUSG00000042182",0.0222242340013578,6.49452423544801,0.112462526927703,0.739230553368744,0.932437054288002
"115","ENSMUSG00000026131",-0.0330329727903505,7.27924939591229,0.116559993652159,0.734705454790335,0.930765818019877
"116","ENSMUSG00000103364",0.664620738113684,2.42445157157424,2.35653213641081,0.133171427955648,0.599333050709236
"117","ENSMUSG00000096992",0.200937696018985,-0.305213837920003,0.114611664944129,0.736845845995576,0.9315214188522
"118","ENSMUSG00000103001",0.188879189986697,1.71475079103224,0.179931645562525,0.673860562660777,0.909489375738539
"119","ENSMUSG00000101462",-0.398335862129667,0.747393803953124,1.39223261211466,0.245474750773953,0.695651622159612
"120","ENSMUSG00000102336",0.98755651900164,-0.226933712607553,4.5681407189309,0.0391699507200142,0.495468472558515
"121","ENSMUSG00000042111",-0.169416834142667,4.25428967078542,1.83309668733083,0.183882599596551,0.647624630855631
"122","ENSMUSG00000101711",-0.173391287107008,1.95439232713369,0.973396576598738,0.330170782963618,0.7575749804492
"123","ENSMUSG00000026127",0.0847941562754451,4.56895896394598,1.56346839932799,0.218920289549442,0.675049008051034
"124","ENSMUSG00000026126",-0.0522990402616035,1.09576679629786,0.0429007356620414,0.837035230640206,0.959748424380019
"125","ENSMUSG00000100280",-0.388299705489537,0.806894492221745,2.36551151927928,0.132456511467296,0.599246290127726
"126","ENSMUSG00000045174",0.0432100340358285,4.58055868206817,0.12962737768523,0.720842746914155,0.925141235607511
"127","ENSMUSG00000037509",0.0231324107089593,7.82763929884694,0.12722987054342,0.723325075220659,0.926166548490359
"128","ENSMUSG00000104002",-0.0495027797879394,6.73496258082674,0.392808521209925,0.534631779327927,0.857036833520359
"129","ENSMUSG00000037503",0.0337636083755617,7.99957371883808,0.198585099286893,0.658432805734539,0.904604451834424
"130","ENSMUSG00000104358",0.433535230986742,1.85077501569766,2.71946642601717,0.10750197835761,0.582385501590354
"131","ENSMUSG00000026123",0.110989038956142,7.90632294481898,1.66717113258917,0.204556945420412,0.663661335121637
"132","ENSMUSG00000045216",0.206480357027074,6.29042751034123,3.91150362523291,0.0553556198116864,0.517829335964383
"133","ENSMUSG00000104523",-0.00364100413668298,4.27547134493334,0.000910985566016175,0.976081870767682,0.994205593885624
"134","ENSMUSG00000037470",0.0750632437742507,5.10702769280319,0.650236667338373,0.425122997099028,0.807604982573806
"135","ENSMUSG00000047180",0.132164372438728,0.711000292168106,0.214523573333821,0.645927117124418,0.901384136810648
"136","ENSMUSG00000037447",0.171627665248758,3.42046406968214,1.52143660955305,0.225093602710036,0.680080375303893
"137","ENSMUSG00000010453",-0.117598243116055,6.1386511754938,2.67451083462908,0.110351412154364,0.582473817416643
"138","ENSMUSG00000037432",0.236138362344235,3.76512747464065,3.66750666291155,0.0631496071738237,0.533023020953536
"139","ENSMUSG00000001143",0.209588217799932,5.47730912645228,3.45178510460681,0.071064447542406,0.539564976426768
"140","ENSMUSG00000037408",0.257525021207656,3.91809804179679,3.21554794896707,0.081026849305763,0.555967062283932
"141","ENSMUSG00000001138",-0.0806927818810062,5.12615708782659,1.42682698120614,0.23979906789228,0.690142148886133
"142","ENSMUSG00000102845",-0.72260771535308,0.182126446621951,5.2352443882369,0.0278767574895252,0.479683392856408
"143","ENSMUSG00000067653",-0.155633525110681,-0.687920969072123,0.0734625007186465,0.787849977834274,0.944555591645369
"144","ENSMUSG00000079610",-0.27862583536916,2.77382611950248,3.56860823263582,0.0666493717937169,0.533802850703183
"145","ENSMUSG00000026121",-0.0413880329683029,4.2605260390549,0.134485261662769,0.715891589354481,0.923824540870033
"146","ENSMUSG00000087589",-0.0710512648817522,1.84961479496928,0.0731399867263403,0.788304626392397,0.944681022181428
"147","ENSMUSG00000046337",0.00122926093303594,-0.766557312062858,7.60527013216307e-06,0.997814273016713,0.999486001466728
"148","ENSMUSG00000061518",0.0359203929397648,7.90961821641019,0.0706584505505613,0.791839469536333,0.94685549431011
"149","ENSMUSG00000037351",0.000504602660384167,8.34830760374704,3.39598290523586e-05,0.995381303973086,0.999486001466728
"150","ENSMUSG00000102416",-1.13953527391457,-0.458850189849864,7.08469491306532,0.0113900526098143,0.457756028450327
"151","ENSMUSG00000026117",0.0812839437367876,1.53337007474158,0.108765249267966,0.743393279250579,0.933156679190038
"152","ENSMUSG00000026116",-0.0263615420503445,5.51451907893652,0.0763640650581945,0.783807029455041,0.943967418108427
"153","ENSMUSG00000050122",-0.299592139127601,0.569467267878178,0.654662231493689,0.423565255516709,0.807247480409123
"154","ENSMUSG00000026114",-0.327503896110104,0.104441367683809,0.616962531489364,0.437123208752896,0.812915309970109
"155","ENSMUSG00000026113",0.183889224102704,6.62887299074669,2.51336142651881,0.12129995571795,0.594412285713786
"156","ENSMUSG00000026112",0.0519869920914517,6.06262532245295,0.286088117362098,0.595902370447977,0.882304962728447
"157","ENSMUSG00000026111",-0.0422799551210122,4.90617589916908,0.104608358858296,0.748168490863846,0.93473018176927
"158","ENSMUSG00000026110",0.00648984646720456,4.62066537491469,0.00430488551945796,0.948036291121412,0.987564504796477
"159","ENSMUSG00000026090",0.184852753830023,8.32081508054576,3.21826418089626,0.0809037616881021,0.555967062283932
"160","ENSMUSG00000089767",-0.239994446727374,1.04745861748474,0.610136040911672,0.439650196325392,0.815087737322984
"161","ENSMUSG00000060771",-0.308930188098752,2.89066094747873,3.93426454592127,0.0546847112629174,0.517761911949555
"162","ENSMUSG00000097268",0.0433709157833979,-0.370487961446203,0.00990513846123574,0.921253026147225,0.980594320805739
"163","ENSMUSG00000037216",-0.310352031945806,2.09893776865588,3.98754817132645,0.0531489634159607,0.517562524672526
"164","ENSMUSG00000026088",-0.127437570329385,2.5379825450457,0.386471502367903,0.537928985483807,0.858245612820769
"165","ENSMUSG00000026087",0.133420174885015,5.45776461424682,2.21341989592253,0.145193530496809,0.609574651779285
"166","ENSMUSG00000058407",0.16545540778695,4.99499673074882,3.8097652614913,0.0584678652717901,0.526640754878795
"167","ENSMUSG00000026083",0.218097500988507,6.28289957508032,1.25622821815149,0.26950743373939,0.716733537553304
"168","ENSMUSG00000026082",-0.381778844308373,4.1961283458957,7.14444683214587,0.0110766182425689,0.457756028450327
"169","ENSMUSG00000037138",0.210959438602311,5.23297951024477,1.88556989034614,0.177874518231977,0.641454422341466
"170","ENSMUSG00000048814",0.0236677538638132,6.93689340289361,0.067964896463674,0.79575251098761,0.948424409979849
"171","ENSMUSG00000026080",0.163480642448058,5.87854815532897,5.85245529688915,0.0205296198164007,0.47015672012166
"172","ENSMUSG00000026078",0.101624287510116,4.77923994323564,1.05209117526642,0.311610644119751,0.745333930261362
"173","ENSMUSG00000103046",-0.325231456698088,-0.196133032130991,0.440757044440409,0.51082704295443,0.847356030403089
"174","ENSMUSG00000026077",0.289313043289917,5.31352584325345,4.28039560463841,0.0455135527483908,0.505379872539635
"175","ENSMUSG00000092563",1.02835466998873,-0.47565980929663,2.67981996239981,0.110010451177789,0.582473817416643
"176","ENSMUSG00000073702",0.188201546900991,8.40784425457087,2.84270689338001,0.100110856114094,0.578163973359632
"177","ENSMUSG00000003134",-0.0297323897725676,5.46241417074875,0.0844118421435852,0.773009353085193,0.94067848641517
"178","ENSMUSG00000003135",0.0572841316220729,4.65989326196664,0.413602565004212,0.524068002781341,0.853019934057207
"179","ENSMUSG00000085894",0.027157438848033,0.761496757927784,0.00521369738195479,0.942822553400852,0.986101479249793
"180","ENSMUSG00000048234",0.112659989178097,3.83178325494543,0.49007155204547,0.488224757670538,0.837418894208546
"181","ENSMUSG00000050967",0.189231499929839,5.82612351554721,1.65408254425377,0.206304824903097,0.664596745477001
"182","ENSMUSG00000097083",0.244204784094526,2.55132936709045,0.85878440072769,0.360017328307104,0.775126562565972
"183","ENSMUSG00000026074",0.0972132605622355,6.69101864208828,0.774099065540805,0.384567074420088,0.788457282838374
"184","ENSMUSG00000102985",0.0240227216922041,-0.100540290457582,0.00269926628745522,0.958841317615355,0.989254891472777
"185","ENSMUSG00000026073",-0.309901480969424,-0.678483344801834,0.500760209355993,0.483550332484149,0.836270784844775
"186","ENSMUSG00000097899",-0.0511851504605478,0.0477691215213753,0.015164265013114,0.902652637587495,0.976301037133237
"187","ENSMUSG00000026072",-0.499941691855227,1.02393844086974,2.98469820861795,0.0923005800256267,0.566882005909959
"188","ENSMUSG00000070942",-0.284163391111986,-0.165118628910126,0.640462074476,0.428594850302353,0.810558914266512
"189","ENSMUSG00000026062",-0.274599633801834,2.44254225491236,1.76750899128534,0.191738503312125,0.653240539508072
"190","ENSMUSG00000103270",0.2304038461321,1.40493211569341,1.03239095712952,0.316122089272873,0.748910257131218
"191","ENSMUSG00000041945",-0.1160498003579,1.54184000098481,0.333770969433864,0.566907136709304,0.870044633114529
"192","ENSMUSG00000101299",-0.920186425012861,-0.0901856149844763,3.95887722064586,0.0539693141821172,0.517631720984399
"193","ENSMUSG00000060424",0.192884972409094,5.18022413132904,2.68993618772904,0.109364095709132,0.582385501590354
"194","ENSMUSG00000093436",0.194591608250169,2.3103005828284,1.2602061686994,0.26876289982333,0.715830092354318
"195","ENSMUSG00000045515",0.155782520863416,6.73712001866025,2.59457344650459,0.115634050411793,0.586317533101491
"196","ENSMUSG00000097063",-0.396070347865739,1.47779131448499,2.44389851502978,0.126400608870162,0.597110408545981
"197","ENSMUSG00000099784",-0.140198035304938,0.99200860204139,0.362302527877489,0.550859805747896,0.864025004564335
"198","ENSMUSG00000060679",-0.0759512946695935,4.74504950006639,0.416606448780853,0.522573225155809,0.852578736413218
"199","ENSMUSG00000041907",-0.0341938454183096,3.32312628272955,0.0771807550852424,0.782684063500086,0.943668542551632
"200","ENSMUSG00000070939",0.0364819229575874,5.38250020709886,0.234788254834833,0.630819978498491,0.895347891847727
"201","ENSMUSG00000041878",0.0192708324284593,-0.347418210199338,0.00200113528234463,0.964557145933791,0.989767971136267
"202","ENSMUSG00000010290",-0.112420672799385,4.26632469395226,1.58009754071091,0.216535677403423,0.673122644710051
"203","ENSMUSG00000008136",0.0685443539778845,3.97014567843407,0.083904320055349,0.773673363305255,0.941048774603673
"204","ENSMUSG00000094497",0.457736711087288,3.58547412151084,0.0908642618986599,0.764749970272105,0.938192531306931
"205","ENSMUSG00000066877",-0.0200359435085626,4.63443225038713,0.0285698692853025,0.866686325168266,0.966900815075878
"206","ENSMUSG00000026051",-2.10657036037765,2.57746898936572,5.24336217378242,0.0277633696553328,0.479596183983906
"207","ENSMUSG00000057363",-0.161599153305385,5.23669873779706,1.85046089646645,0.181867901116663,0.646516508270786
"208","ENSMUSG00000041763",-0.200224637830352,4.54474177281439,4.41617123992328,0.0423899716564043,0.499867253914365
"209","ENSMUSG00000026049",-0.419108328021068,1.03657625188982,2.67785507360725,0.110136499118821,0.582473817416643
"210","ENSMUSG00000026047",-0.451433879672446,1.66260118523714,3.40773938711669,0.0728129563126641,0.544021253903075
"211","ENSMUSG00000041684",-0.00429386371355255,3.2159147641912,0.00118606386884819,0.972709904301118,0.993185320134438
"212","ENSMUSG00000026048",-0.111899574956585,3.90979168133865,1.29395497186214,0.262551251532802,0.710293516719304
"213","ENSMUSG00000056870",-0.0271664311121422,1.78060416286832,0.0143527739388528,0.905280019545537,0.977074374701133
"214","ENSMUSG00000026043",0.446832113246286,1.68561989074198,1.61279676369617,0.211939031535338,0.668898977010555
"215","ENSMUSG00000026042",-0.383807998105817,1.34362864433564,1.56386983813533,0.218862343608039,0.675049008051034
"216","ENSMUSG00000025995",-0.146570044135571,3.93303290447976,1.40488084116427,0.243380257261151,0.694368513024696
"217","ENSMUSG00000084817",-0.440597986153385,1.63814008302816,3.04014916128992,0.0894394947340886,0.56301501335025
"218","ENSMUSG00000025993",0.152806902007185,2.48895941042526,0.447017922623911,0.507857911710521,0.84669102945756
"219","ENSMUSG00000041144",-0.575562875662231,1.18111760448184,3.93705534284576,0.0546030691331267,0.517761911949555
"220","ENSMUSG00000101337",-0.647918832040306,1.67925624405583,9.01320466043529,0.00475476582159833,0.457756028450327
"221","ENSMUSG00000025986",0.144923659644169,5.83727260183391,1.36717952451769,0.249690921988551,0.700008486780443
"222","ENSMUSG00000100213",-0.658515725491041,1.49739798886672,3.23190290471931,0.0802888783283095,0.554764973227751
"223","ENSMUSG00000026109",0.0133986410288222,5.79187381350558,0.040635301573684,0.8413352734742,0.961278924127506
"224","ENSMUSG00000099625",0.225589416169998,-0.00192806053726509,0.147997331148286,0.702634232604649,0.919526592926101
"225","ENSMUSG00000045954",-0.216812373398831,2.7064619776142,2.11498173571912,0.15420017457797,0.617735757445659
"226","ENSMUSG00000026107",-0.132151840572006,2.17066282174155,0.472885819764744,0.495902829384802,0.841066287054147
"227","ENSMUSG00000018417",0.0396624640390352,4.74770187479737,0.133049439358275,0.717344257084743,0.924279536305501
"228","ENSMUSG00000099135",0.612615928943617,-1.09495708755851,0.769653249425825,0.385921791899213,0.789077555894157
"229","ENSMUSG00000026104",-0.0450723870173632,3.05895798613357,0.0603118961125861,0.807345534015101,0.951751398992237
"230","ENSMUSG00000026103",-0.20656471490194,6.81982828415373,2.43309194180736,0.127216166031467,0.597262102743378
"231","ENSMUSG00000002881",0.0833716989307405,3.82385605857759,0.326926724432537,0.570893048268224,0.871393175696597
"232","ENSMUSG00000100007",0.0376464914546507,2.42466085014711,0.0473704357582818,0.828886151702705,0.958288622020202
"233","ENSMUSG00000043015",-0.255140083728418,1.74778707273944,1.18474891834555,0.283351582102138,0.726237587171424
"234","ENSMUSG00000041439",-0.00114880962948143,5.67815016275375,0.000154551464633346,0.990147096400165,0.998207889611209
"235","ENSMUSG00000026102",0.0647003043780523,4.56589857680853,0.445809517422681,0.508428620078864,0.84684407339904
"236","ENSMUSG00000041426",0.0717302740641,3.46678724080537,0.290747765575297,0.592935494984907,0.880764890336681
"237","ENSMUSG00000043629",0.0867278128660866,2.80639867511743,0.244038229262188,0.624191826048167,0.893323170367369
"238","ENSMUSG00000026098",-0.0156356170897156,0.988801538070065,0.00392115027641555,0.950403094428786,0.98800321602341
"239","ENSMUSG00000100763",-0.714680065766505,-0.795404358842118,1.35060242555107,0.252531044272976,0.702614982427929
"240","ENSMUSG00000026097",-0.000911559318199871,2.06588934314394,1.29899519263437e-05,0.997143449124474,0.999486001466728
"241","ENSMUSG00000026096",-0.181393089395541,2.94123100545309,1.27735065199786,0.265584106281096,0.713223312339306
"242","ENSMUSG00000099913",-0.259802290500223,0.898736591794489,0.845261211561882,0.363784720262797,0.77809287374441
"243","ENSMUSG00000026095",-0.0764296902886537,1.51455387188862,0.139172155674208,0.711210219987542,0.922495998198032
"244","ENSMUSG00000096141",-0.404023492704811,1.10204050278334,1.45706160313332,0.234972781455377,0.686104423088372
"245","ENSMUSG00000026094",0.0922557072385764,1.8509489180084,0.226420828112809,0.63695664762576,0.897092430074181
"246","ENSMUSG00000042807",-0.0814677828058021,4.25641110546826,0.429586920303283,0.516200913167006,0.848682567117179
"247","ENSMUSG00000041303",-0.197990172346759,3.76909294602373,2.89378119691177,0.097218350027482,0.572417223443437
"248","ENSMUSG00000073678",-0.112481193581312,4.20431093286191,0.718331620718736,0.402079854043427,0.797109774877955
"249","ENSMUSG00000052331",-0.0745247723242232,2.53813259878985,0.157229749856181,0.693972047926237,0.916579236007554
"250","ENSMUSG00000025982",-0.255554273680294,6.49554199972348,3.54348196914781,0.067572535613131,0.534962135620289
"251","ENSMUSG00000103030",0.00163768131103545,2.26848910715378,7.31718952427792e-05,0.993220371903042,0.998973206413996
"252","ENSMUSG00000025981",-0.146589110791021,4.29959273100824,0.858285095498117,0.360155445847326,0.775126562565972
"253","ENSMUSG00000101122",1.12322722087279,-1.02342477389073,2.13187813809026,0.152608649861594,0.616232270802962
"254","ENSMUSG00000025980",-0.0690726310981939,6.80632244153515,1.44131887874899,0.237470439486636,0.688263314714782
"255","ENSMUSG00000073676",-0.237285714796398,6.08103927329072,2.38210571344386,0.131146988889866,0.599246290127726
"256","ENSMUSG00000089670",0.214411568223322,-0.182577105455368,0.345556735885036,0.560169978435258,0.868271758998745
"257","ENSMUSG00000025979",0.0455025771532722,5.42593427969078,0.220474491276883,0.641403088797891,0.899295861039989
"258","ENSMUSG00000025978",0.314832758777036,4.84914125686824,3.86794836433663,0.0566649860507371,0.522117784781093
"259","ENSMUSG00000097649",0.229939532217237,3.28681341937235,1.66092846143664,0.205388344119478,0.663661335121637
"260","ENSMUSG00000046994",0.123100211293957,3.02675891408311,0.587333802888079,0.448259505170233,0.819540899996824
"261","ENSMUSG00000100215",0.0106100002339279,0.830405868032871,0.000785792181915022,0.9777855986184,0.995045736816068
"262","ENSMUSG00000038349",-0.0987786850242964,4.07844406995417,0.458089697267509,0.502680521053444,0.843686628554924
"263","ENSMUSG00000102145",-0.405581917924167,1.69020102938143,1.46227407547681,0.234153033912879,0.685604276928852
"264","ENSMUSG00000100309",-0.437887165923783,-0.642023096969226,0.986876772064047,0.326887120297846,0.753976209760868
"265","ENSMUSG00000100944",0.045910112112433,0.946822605812853,0.0202482168704826,0.887609372030718,0.972560269004591
"266","ENSMUSG00000038331",0.0907364764777639,3.36053542247393,0.0774167818855187,0.782360716854675,0.943408623833781
"267","ENSMUSG00000087022",0.0570267545397445,2.65700884376247,0.0404523143380297,0.841687996356964,0.961491535255976
"268","ENSMUSG00000038323",0.0728545715519075,3.50819309805434,0.419535038334043,0.521123279554761,0.85172413331818
"269","ENSMUSG00000048495",-0.0767581263700084,3.67238312090013,0.384945092512479,0.538728815466025,0.858356339255377
"270","ENSMUSG00000025971",0.109982475867294,4.23794027165527,1.79234351590675,0.188717253305372,0.651085482975294
"271","ENSMUSG00000038305",0.063053362331354,4.0484294586457,0.372487998075409,0.545339974642339,0.861143709733771
"272","ENSMUSG00000054770",-0.277098531901373,3.33383054208026,3.48441403293947,0.0697993611430415,0.536839609961763
"273","ENSMUSG00000026039",0.30454473438728,-0.546617370683003,0.497747770364911,0.484860101589261,0.836516789930361
"274","ENSMUSG00000063558",0.0718686987901456,1.90371555932912,0.114017139273123,0.737503022724474,0.931852445687018
"275","ENSMUSG00000064294",0.335178672863197,0.0895807854521044,0.78097182916882,0.38248638492058,0.787548037977131
"276","ENSMUSG00000103839",-0.301151746833031,1.16515714653739,1.30585459558371,0.260404925202739,0.709256917660402
"277","ENSMUSG00000051223",-0.0596539359961676,6.28380543335118,0.407672049050344,0.527041882459876,0.854204900300053
"278","ENSMUSG00000026034",-0.382758231418091,5.98886654694369,2.18718037532307,0.147532665333299,0.611798239732253
"279","ENSMUSG00000026035",-0.0966752760806472,3.58265377204534,0.668575670063287,0.418724309207678,0.803905531579051
"280","ENSMUSG00000026036",-0.0397936468051978,4.65949563936568,0.255248124506207,0.616366355838441,0.889557533205812
"281","ENSMUSG00000026037",-0.0124418261306781,4.01940653118731,0.0141610860851878,0.905911580468765,0.977074374701133
"282","ENSMUSG00000085054",-0.387672395016748,3.10459892686589,4.64598335880921,0.0376251154695045,0.493206555157824
"283","ENSMUSG00000038174",-0.0549753183459055,4.86892832739871,0.348016985965884,0.558783229105644,0.867347105447684
"284","ENSMUSG00000026032",-0.110703630836996,6.19470851529548,0.706840545396208,0.405834593162436,0.797765403901216
"285","ENSMUSG00000059647",0.467769621417691,-0.0727674785843877,1.47128221400943,0.232744745690042,0.685161138748955
"286","ENSMUSG00000047528",0.339754404619862,-0.215397870809489,0.683131711200683,0.413749237507948,0.801824957840988
"287","ENSMUSG00000102059",-0.132858721545854,0.132318026265459,0.131471042191085,0.718951485186801,0.924841644917143
"288","ENSMUSG00000026031",0.0595612730295387,3.40629300469474,0.129304463656051,0.721175562652577,0.925141235607511
"289","ENSMUSG00000026029",0.270524854567756,1.13475191812049,1.00360229694036,0.322874356352109,0.752303438596655
"290","ENSMUSG00000026028",-0.0152219871832307,6.62191786285174,0.0140684563954982,0.906218324942464,0.977074374701133
"291","ENSMUSG00000026027",-0.105420680917492,4.52292628739291,0.687944685017835,0.412123874373172,0.801337003178341
"292","ENSMUSG00000038079",0.018048189831855,4.17514490200641,0.0293716051423092,0.86484718521312,0.966576922462099
"293","ENSMUSG00000097573",-0.146965294810529,1.64260846448691,0.561150186215078,0.458480167229439,0.823900381816318
"294","ENSMUSG00000079550",-0.300282260635254,-0.081831110258489,0.825968738236303,0.369256849860168,0.780929322458026
"295","ENSMUSG00000101586",-0.0402079084492597,1.34823624033153,0.0319937716867275,0.859006199573861,0.965822084200526
"296","ENSMUSG00000026024",0.0552255788198933,4.1395579166675,0.175172152622085,0.67794777020653,0.910152464479457
"297","ENSMUSG00000026023",0.0918779348813955,-0.585027769543224,0.0239819815559309,0.877762996682574,0.970005387350877
"298","ENSMUSG00000041075",-0.0758837114515569,2.97309833580423,0.178796565502032,0.674829453500204,0.909489375738539
"299","ENSMUSG00000047361",0.216272678106986,2.97590159086821,0.936023771690533,0.339513800613739,0.763022688599947
"300","ENSMUSG00000026021",0.0135047081287187,6.33831137867605,0.0354040511085442,0.851768112663619,0.964137660580776
"301","ENSMUSG00000026020",-0.186955052795334,4.66809982704823,3.90832620109773,0.0554500001854567,0.517829335964383
"302","ENSMUSG00000067336",-0.0435796793999136,6.06968234491071,0.264523556167516,0.61005341770781,0.887200733802926
"303","ENSMUSG00000041040",0.00815925119527127,5.42574511051003,0.00994486313211662,0.921095811889471,0.980594320805739
"304","ENSMUSG00000026018",0.0757344602834077,4.93296601457365,0.494709673806517,0.486187078989775,0.836721083532903
"305","ENSMUSG00000026019",0.0828978760562386,4.65855484871599,0.780312177076496,0.382685381058814,0.787548037977131
"306","ENSMUSG00000026017",-0.0736524788223327,3.25059192008154,0.325957901679744,0.571461751619148,0.871615967624078
"307","ENSMUSG00000073664",-0.468590172333942,2.84785941645994,6.34256317634985,0.0161885099723244,0.46418988746386
"308","ENSMUSG00000049439",-0.154985039758337,3.20781877187157,1.66825333182967,0.204413235612669,0.663661335121637
"309","ENSMUSG00000026782",0.0512807037218176,6.67350305709498,0.40550361392572,0.528136895180731,0.854624009711587
"310","ENSMUSG00000026014",-0.0209808016790741,4.39375096939937,0.033844315953846,0.855031604854836,0.965271139356103
"311","ENSMUSG00000082160",0.0878139702296386,1.19211854029918,0.0795656827503056,0.779440975131733,0.942918389277844
"312","ENSMUSG00000101188",0.0717544784793139,4.93159378921423,0.687375871305392,0.412315463190294,0.801340310554605
"313","ENSMUSG00000081382",0.143028070796976,0.881360624460894,0.218871772767731,0.642614093703738,0.899972920833286
"314","ENSMUSG00000052062",-0.220168442676631,1.42301950344385,0.67771489775973,0.415590125036482,0.80307103808617
"315","ENSMUSG00000084333",0.437318973440041,-0.432575039551406,0.586891724764713,0.448429043137275,0.819594682111653
"316","ENSMUSG00000025969",0.0887425217764458,5.47633237656164,0.531772514809636,0.47040225317054,0.830063887001739
"317","ENSMUSG00000040865",-0.145303568695695,4.1355484917291,1.30519552217647,0.26052321460045,0.709363508334842
"318","ENSMUSG00000084799",-0.130703034455077,3.83161157862575,1.15295311465903,0.289806843022822,0.730520534365592
"319","ENSMUSG00000101599",0.398071930098161,2.09507286389813,2.75191376075859,0.105497477871597,0.581498164897804
"320","ENSMUSG00000025968",-0.0710000824075067,6.4001282344528,1.49462655207576,0.229143983631198,0.682640553043803
"321","ENSMUSG00000025967",0.117745530525799,7.00539765955578,1.47237612540331,0.232574448608699,0.685161138748955
"322","ENSMUSG00000046856",-0.313000124905913,-0.338517622910885,0.500011881409675,0.483875140618273,0.836284540205907
