"","A2011","A2012","A2013","A2014","A2015","A2001","A2003","A2002","A2004","A2005"
"Jph1",224.718221118592,285.972788643154,271.113681319406,265.758390461113,276.370838211004,289.928967355224,318.431521126313,285.072579870116,200.28792666127,251.441424056965
"Gdap1",1017.84135447833,1065.80264402061,1048.89883264557,1186.49612119253,1122.38676802512,1191.56412719855,1189.3796399212,1103.33646653434,1121.43972729737,1065.29060478012
"Pi15",10.386136270187,5.27625071297333,5.33338389480799,6.27775725498692,6.76136607244047,10.9821578543645,6.63399002346485,6.59890231180824,10.3597203445485,6.15774916057873
"Crispld1",46.2655161126512,39.0442552760026,45.3337631058679,34.527664902428,43.9488794708631,46.1250629883311,36.9608015593042,36.9538529461262,36.2590212059196,47.2094102311036
"Crisp4",0,0,0,0,0,0,0,0,0,0
"Defb44-ps",0,0,0,0,0,0,0,0,0,0
"Defb18",0,0,0,0,0,0,0,0,0,0
"Defb41",0,0,0,0,0,0,0,0,0,0
"Gm15386",0,0,0,0,0,0,0,0,0,0
"Tfap2d",1.88838841276127,1.05525014259467,0.888897315801332,6.27775725498692,0.845170759055059,6.58929471261873,0.947712860494978,0,0,0
"Tfap2b",5.66516523828382,12.663001711136,13.33345973702,14.6481002616361,17.7485859401562,12.080373639801,5.68627716296987,15.8373655483398,12.0863404019732,10.2629152676312
"Pkhd1",0,2.11050028518933,0,0,0,0,0.947712860494978,0,0,0
"4930486I03Rik",0,0,0,1.04629287583115,0,0,0.947712860494978,0,0,0
"Mir206",0,0,0,0,0,0,0,0,0,0
"Mir133b",0,0,0,0,0,0,0,0,0,0
"Il17a",0,0,0,0,0,0,0,0,0,0
"Il17f",0,0,0,0,0,0,0,0,0,0
"Mcm3",117.080081591199,65.4255088408693,101.334294001352,86.8423086939857,92.9687834960565,88.9554786203528,79.6078802815782,106.902217451294,72.5180424118393,97.4976950424966
"6720483E21Rik",20.772272540374,14.7735019963253,11.5556651054173,10.4629287583115,9.29687834960565,14.2768052106739,15.1634057679197,0,14.6762704881103,6.15774916057873
"Paqr8",1246.33635242244,1003.54288560753,1232.90057701645,1268.10696550736,1305.78882274007,1154.22479049371,1274.67379736575,1360.69365669486,1299.28159321212,1113.52630653799
"Efhc1",22.6606609531353,29.5470039926506,35.5558926320533,20.9258575166231,38.8778549165327,29.6518262067843,31.2745243963343,6.59890231180824,43.1655014356186,28.7361627493674
"Tram2",6.60935944466446,7.38675099816266,9.77787047381465,8.37034300664922,10.1420491086607,5.49107892718227,7.58170288395983,13.1978046236165,0.863310028712372,12.3154983211575
"Tmem14a",592.009767400659,605.713581849338,638.228272745356,721.942084323495,634.72324005035,594.134739921122,561.993726273522,325.985774203327,444.604664786872,573.696963460585
"Gsta3",23.6048551595159,33.7680045630293,26.66691947404,24.0647361441165,39.7230256755878,37.3393367048395,33.1699501173242,18.4769264730631,40.5755713494815,34.8939119099462
"Gm4956",0,0,0,0,0,0,0,0,0,0
"Khdc1a",0,0,0,0,0,0,0,0,0.863310028712372,0
"Khdc1c",0,0,0,0,0,0,0,0,0,0
"Khdc1b",0,3.165750427784,0.888897315801332,0,0.845170759055059,0,0,0,0,0
"Kcnq5",1189.6847000396,1173.43815856527,1146.67753738372,1329.8382451814,1219.58140531645,1441.95732627806,1364.70651911277,1413.48487518933,1030.79217428257,1205.89254394667
"Rims1",143.517519369857,161.453271816984,232.002199424148,262.619511833619,203.686152932269,251.491414864948,331.699501173242,328.62533512805,222.733987407792,209.363471459677
"Rims1-2",96.307809050825,98.1382632613039,152.001441002028,130.786609478894,150.440395111801,229.527099156219,302.320402497898,200.606630278971,138.992914622692,141.628230693311
"4933415F23Rik",0,0,0,0,0,1.09821578543645,0,0,1.72662005742474,0
"Mir30a",0,0,0,0,0,0,0,0,0,0
"Mir30c-2",0,0,0,0,2.53551227716518,0,0,0,0,0
"Ogfrl1",3071.46375335621,3026.4574089615,3306.69801478096,2809.29637160665,2656.37169571005,3031.07556780461,2594.83781203525,7290.46727408575,2217.84346376208,2764.82937309985
"Gm19673",0,0,0,0,0,1.09821578543645,0,2.6395609247233,0,5.13145763381561
"B3gat2",213.387890642024,226.878780657853,192.001820213088,207.165989414568,253.551227716518,251.491414864948,167.745176307611,245.479165999267,327.194500881989,229.889301994939
"Smap1",775.183443438503,710.18334596621,838.230168800656,872.608258443181,810.518757933802,889.554786203528,766.699704140437,915.927640878984,716.547323831269,756.376855224421
"1110058L19Rik",338.021525884268,406.271304898946,374.225769952361,408.05422157415,392.159232201548,355.821914481411,370.555728453536,209.845093515502,386.762892863143,400.253695437618
"Fam135a",240.769522627062,280.696537930181,261.335810845592,275.175026343593,289.04839959683,243.803904366893,230.29422510028,146.495631322143,272.80596907311,202.179430772335
"Col9a1",19.8280783339934,24.2707532796773,19.5557409476293,10.4629287583115,14.367902903936,23.0625314941655,27.4836729543544,5.27912184944659,38.8489512920568,14.3680813746837
"Col19a1",113.303304765676,116.077515685413,74.6673745273119,137.064366733881,125.930443099204,133.982325823247,127.941236166822,56.7505598815509,65.6115621821403,101.602861149549
"Lmbrd1",2198.08411245412,2240.29605272847,2418.68959629542,2542.4916882697,2242.23802377307,2289.77991263501,2361.70044835349,2244.94656647716,2070.21744885227,2289.65639620853
"Bai3",1316.20672369461,1218.81391469684,1124.45510448869,1349.71780982219,1155.34842762827,1224.51060076165,1223.49730289902,1080.90019867419,1141.29585795776,1166.89346592967
"Gm20172",8.49774785742573,7.38675099816266,7.11117852641066,8.37034300664922,3.38068303622024,6.58929471261873,3.79085144197991,35.6340724837645,7.76979025841135,0
"4931408C20Rik",0,0,0,0,0,0,0,0,0,0
"Gm5524",0,0,0,0,0,0,0,1.31978046236165,0,0
"Gm7846",16.9954957148515,16.8840022815146,15.1112543686226,28.2499076474411,27.890635048817,14.2768052106739,18.0065443494046,11.8780241612548,18.9928206316722,34.8939119099462
"Gm597",0,0,0,0,0,0,0,0,0,0
"Gm6462",0,0,0,0,0,0,0,0,0,0
"Gm9898",0,0,0,0,0,0,0,0,0,0
"Phf3",979.129392016721,871.636617783194,978.675944697267,1032.69106844535,940.675054828281,958.742380686025,1047.22271084695,980.596883534705,832.230867678727,937.004163934731
"Ptp4a1",1827.95998355291,1996.53326978911,1971.57424644735,1914.71596277101,1958.26064873057,1892.22579830701,1818.66097928986,1845.05308638158,1932.951154287,1798.06275488899
"4931428L18Rik",0,0,0,0,0,0,0,0,0,0
"Lgsn",0,0,0,0,0,0,0,0,0,0
"4930521A18Rik",0,0,0,0,0,0,0,0,0,0
"Gm4850",0,0,0,0,0,0,0,0,0,0
"Gm6489",0,0,0,0,0,0,0,0,0,0
"Khdrbs2",189.783035482508,134.016768109523,168.890490002253,153.805052747179,152.975907388966,208.660999232926,129.836661887812,182.129703805907,188.201586259297,141.628230693311
"Gm9839",23.6048551595159,24.2707532796773,26.66691947404,29.2962005232723,36.3423426393676,24.160747279602,21.7973957913845,174.211021031738,28.4892309475083,22.5784135887887
"Gm5415",77.4239249232122,106.580264402061,88.8897315801332,131.832902354725,131.001467653534,93.3483417620986,104.248414654448,465.882503213662,61.2950120385784,74.9192814537079
"Prim2",136.908159925192,120.298516255792,117.334445685776,130.786609478894,143.67902903936,117.509089041701,106.143840375438,88.4252909782304,144.172774794966,136.496773059495
"1700001G17Rik",19.8280783339934,16.8840022815146,11.5556651054173,4.18517150332461,9.29687834960565,7.68751049805518,6.63399002346485,7.91868277416989,16.4028905455351,12.3154983211575
"Rab23",545.744251288008,527.625071297333,561.783103586442,534.655659549719,518.934846059806,613.902624058978,595.163676390846,422.329747955727,587.914129553126,490.567349792772
"Bag2",181.285287625082,187.83452538185,183.112847055074,197.749353532088,192.698933064554,150.455562604794,151.634057679197,137.257168085611,189.928206316722,219.626386727308
"Zfp451",226.606609531353,256.425784650504,276.447065214214,254.24916882697,206.221665209434,226.23245179991,263.464175217604,200.606630278971,214.964197149381,248.362549476676
"Gm15455",1.88838841276127,1.05525014259467,0,1.04629287583115,0,1.09821578543645,1.89542572098996,1.31978046236165,0.863310028712372,2.05258305352624
"Bend6",2170.70248046908,2318.38456328048,2274.68823113561,2268.36295480194,2341.96817334157,2211.80659186902,2286.83113237438,2186.87622613325,2260.14565516899,2283.49864704795
"Dst",3575.66345956347,3511.87247455505,3568.03382562655,3497.75708390354,3707.76411997455,3943.69288550231,4308.30266381017,4157.30845643919,4196.55004957084,3847.56693383494
"Mir5103",0,0,0,4.18517150332461,0,0,1.89542572098996,0,0,0
"Ccdc115",511.753259858305,549.785324291821,502.226983427753,493.850237392304,499.49591860154,505.179261300769,500.392390341348,414.411065181558,511.942847026437,539.829343077402
"Imp4",377.677682552255,379.890051334079,431.115198163646,442.581886476578,363.423426393676,415.12556689498,390.457698523931,409.131943332111,383.309652748293,388.964488643223
"D1Ertd448e",223.774026912211,205.77377780596,212.446458476518,219.721503924542,218.054055836205,256.98249379213,240.719066565724,291.671482181924,218.41743726423,226.81042741465
"Ptpn18",39.6561566679867,46.4310062741653,44.4448657900666,55.4535224190511,55.7812700976339,39.5357682757124,41.699365861779,39.5934138708495,36.2590212059196,51.3145763381561
"Prss39",0,0,0,1.04629287583115,0,0,0,0,0,0
"Cfc1",0,0,0,0,0,0,0.947712860494978,0,0,0
"Prss40",0,0,0,0,0,0,0,0,0,0
"Fam123c",633.554312481407,551.89582457701,676.450857324814,662.30339040112,620.355337146414,711.643828962823,673.823843811929,797.147399266436,580.144339294714,613.722333004347
"AA619741",0,0,0,0,0,0,0,0,0.863310028712372,1.02629152676312
"Arhgef4",5958.8096364682,5701.51652043898,6010.72364944861,5888.53630517773,6081.84878216021,5973.19565698888,6337.35589812992,6118.5022235086,5400.8675396246,6051.01484179537
"Fam168b",6360.09217417997,6457.07562253676,6723.61929672128,6519.45090930391,6832.3604162011,7272.3849311602,7494.51330079429,7443.5618077197,6412.6668932755,6761.20857831545
"Plekhb2",5786.96629090692,5352.22872324014,6179.61413945086,5719.03685929308,6084.38429443737,6559.64288641194,6093.79369298271,7369.65410182744,6137.27099411626,6171.09095042665
"Hs6st1",2383.14617690473,2053.51677748922,2312.91081571507,2413.79766454247,2303.09031842504,2304.05671784568,2474.47827875239,2659.35763165872,1782.73520929105,2152.13333162227
"Uggt1",895.096107648844,827.316111794218,885.341726538127,947.941345503024,817.280124006242,1003.76922788892,969.510256286363,997.754029545406,916.83525049254,919.557207979757
"Neurl3",27.3816319850385,34.823254705624,48.8893523690733,37.6665435299215,39.7230256755878,17.5714525669833,38.8562272802941,59.3901208062742,42.3021914069062,34.8939119099462
"Arid5a",196.392394927172,225.823530515258,340.44767195191,232.277018434516,311.868010091317,273.455730573677,225.555660797805,303.549506343179,326.331190853277,247.336257949912
"4632411B12Rik",1810.02029363168,1715.83673185893,1675.57144028551,1777.65159603713,1872.89840206601,1820.84177225364,2084.02058022846,2025.86300972513,1879.42593250683,1849.37733122715
"Lman2l",1039.55782122508,794.603357373783,1000.8983775923,937.478416744713,907.713395225134,996.081717390864,880.425247399835,1381.81014409265,1131.79944764192,907.2417096586
"Cnnm4",369.179934694829,453.757561315706,391.114818952586,490.711358764811,430.191916359025,489.804240304659,394.248549965911,716.640791062375,438.561494585885,387.93819711646
"Cnnm3",923.421933840263,822.039861081244,891.564007748736,804.599221514157,922.926468888125,889.554786203528,922.124613261614,1125.77273439449,976.403642473693,883.637004543048
"Ankrd23",96.307809050825,94.9725128335199,97.7787047381465,85.7960158181545,98.8849788094419,102.13406804559,98.5621374914777,50.1516575697426,123.453334105869,110.839484890417
"Ankrd39",205.834336990979,221.60252994488,192.001820213088,191.471596277101,212.13786052282,187.794899309634,178.170017773056,110.861558838378,213.237577091956,227.836718941413
"Sema4c",482.483239460506,600.437331136365,532.449492164998,419.563443208292,487.663527974769,462.348845668747,451.11132159561,628.215500084145,519.712637284848,481.330726051904
"Fam178b",9.44194206380637,16.8840022815146,16.000151684424,6.27775725498692,11.8323906267708,7.68751049805518,3.79085144197991,14.5175850859781,20.7194406890969,8.21033221410498
"Cox5b",6269.44953036743,6590.03714050368,5814.27734265651,7250.80962950989,6386.95542617908,6018.22250419177,6237.84604777795,5214.45260679087,6625.04116033875,6826.89123602829
"Actr1b",7224.97406722463,7299.1652363273,7471.1819393102,7631.66023631243,7654.71156476167,7509.59954081448,7368.46749034846,6171.29344200307,6358.27836146662,7541.19013865542
"4933424G06Rik",13.2187188893289,15.82875213892,9.77787047381465,18.8332717649608,10.9872198677158,10.9821578543645,14.2156929074247,2.6395609247233,25.0359908326588,10.2629152676312
"Zap70",93.4752264316831,84.4200114075732,76.4451691589146,56.4998152948823,65.0781484472396,59.3036524135685,77.7124545605882,104.26265652657,86.3310028712372,50.288284811393
"Tmem131",1270.88540178834,1085.85239672991,1050.67662727717,1303.68092328562,1185.77457495425,1275.02852689172,1310.68688606455,1057.14415035168,1230.21679091513,1194.60333715227
"Vwa3b",22.6606609531353,40.0995054185973,38.2225845794573,41.8517150332461,20.2840982173214,25.2589630650385,36.9608015593042,43.5527552579344,38.8489512920568,29.7624542761305
"Cnga3",29.2700203977997,26.3812535648666,28.4447141056426,2.09258575166231,9.29687834960565,10.9821578543645,18.9542572098996,21.1164873977864,48.3453616078929,21.5521220620256
"Inpp4a",2428.467498811,2274.0640572915,2297.79956134644,2791.50939271752,2374.92983294472,2480.86945930095,2466.89657586843,3092.24562331334,2152.23190157994,2186.00095200545
"6330578E17Rik",1533.37139116215,1618.75371874022,1672.01585102231,1661.51308681987,1522.99770781722,1754.94882512745,1762.74592052066,1604.85304223176,1698.13082647724,1674.90777167742
"Unc50",885.654165585038,871.636617783194,784.896329852576,899.811873214791,796.996025788921,896.144080916147,770.490555582417,608.41879314872,749.353104922339,816.928055303445
"Mgat4a",655.270779228162,612.045082704906,610.672455955515,621.497968243705,608.522946519643,666.616981759928,620.751923624211,721.919912911822,577.554409208577,602.433126209953
"4930594C11Rik",0,0,0,1.04629287583115,0,0,0,0,0,0
"LOC100861893",0,0,0,0,0,0,0,0,0,0
"2010300C02Rik",6717.94177839823,5508.40574434415,6193.83649650368,6616.75614675621,6255.10878776649,6902.28621146812,6665.26454786118,9949.82490574447,4955.39956480902,6375.32296425251
"Gm19863",0,1.05525014259467,0,4.18517150332461,0,0,0.947712860494978,13.1978046236165,1.72662005742474,0
"Tsga10",69.8703712721671,105.525014259467,88.0008342643319,85.7960158181545,103.110832604717,97.7412049038445,87.189583165538,67.3088035804441,88.057622928662,85.1821967213391
"Lipt1",118.96847000396,113.967015400224,103.112088632955,114.045923465596,107.336686399993,112.018010114518,100.457563212468,89.7450714405921,107.913753589047,102.629152676312
"Mitd1",122.745246829483,132.961517966928,79.1118611063186,112.999630589765,119.169077026763,108.723362758209,103.300701793953,59.3901208062742,149.35263496724,136.496773059495
"Mrpl30",1165.13565067371,1261.02392040063,1099.56597964625,1106.97786262936,1202.67799013535,1226.70703233252,1055.75212659141,1178.56395288895,1105.03683675184,1264.39116097217
"Lyg2",1.88838841276127,2.11050028518933,2.666691947404,0,0,0,0.947712860494978,0,6.90648022969898,2.05258305352624
"Lyg1",0,0,0,0,0,0,0,2.6395609247233,0,0
"Txndc9",949.859371618921,818.87411065346,814.22994127402,916.55255922809,824.041490078683,854.411881069562,793.235664234297,1006.99249278194,884.892779430182,806.665140035814
"Eif5b",1432.34261107943,1376.04618594344,1670.2380563907,1531.77277021681,1838.24640094475,1461.72521041592,1763.69363338115,6045.91429807871,1349.35357487744,1356.75739838085
"Rev1",69.8703712721671,105.525014259467,149.334749054624,131.832902354725,151.285565870856,141.669836321303,130.784374748307,157.053875021036,135.539674507842,120.076108631285
"Aff3",893.207719236083,893.796870777682,922.675413801783,754.377163474261,915.319932056629,898.34051248702,1009.31419642715,1408.20575333988,840.863967965851,940.08303851502
"Lonrf2",1943.15167673135,1908.94750795375,1985.79660350018,1861.35502610362,1995.448162129,2207.41372872727,2200.58926206934,2527.37958542256,2423.31125059563,2052.58305352624
"Chst10",1514.48750703454,1414.03519107685,1501.34756638845,1463.76373328778,1508.62980491328,1510.04670497513,1506.86344818702,1837.13440360741,1557.41129179712,1476.83350701213
"Gm19877",0,2.11050028518933,0.888897315801332,3.13887862749346,0.845170759055059,2.19643157087291,0,0,1.72662005742474,0
"Nms",4.72097103190318,1.05525014259467,8.00007584221199,4.18517150332461,3.38068303622024,7.68751049805518,6.63399002346485,0,13.812960459398,8.21033221410498
"Pdcl3",841.277037885147,689.078343114316,772.451767431358,716.71061994434,736.143731136957,690.77772903953,643.49703227609,911.968299491899,769.209235582724,825.13838751755
"Npas2",1154.74951440352,932.841126053684,968.898074223452,1119.53337713933,960.113982286548,1111.39437486169,1014.05276072963,1529.62555587715,870.216508942071,966.766618210861
"Rpl31",8974.56593164795,9006.55996704547,8413.41309405961,8737.59180606596,9183.62546789228,8133.38610694238,8220.46135193344,9238.46323653154,9360.00733129954,9025.2076863549
"Tbc1d8",1077.32558948031,969.774881044497,904.008570169955,923.876609358908,990.54012961253,1127.86761164324,1067.12468091735,1021.51007786792,805.468256788643,861.058590954259
"D1Bwg0212e",688.317576451484,719.680597249562,671.117473430006,719.849498571833,675.291436484992,689.679513254093,639.70618083411,583.342964363849,595.683919811537,764.587187438526
"Snord89",3.77677682552255,20.0497527092986,11.5556651054173,9.41663588248038,16.9034151811012,8.78572628349164,8.5294157444548,5.27912184944659,9.4964103158361,6.15774916057873
"Rnf149",559.907164383718,548.730074149226,514.671545848971,590.10918196877,470.760112793668,468.938140381366,504.183241783328,571.464940202594,593.0939897254,453.6208548293
"Creg2",1343.58835567965,1438.30594435653,1393.79099117649,1949.24362767344,1553.4238551432,1785.69886711968,1650.91580298225,1446.47938674837,1207.77073016861,1404.99310013871
"Rfx8",2.83258261914191,6.33150085556799,4.44448657900666,8.37034300664922,3.38068303622024,1.09821578543645,5.68627716296987,0,2.58993008613712,2.05258305352624
"Gm3646",0,1.05525014259467,0,0,0,0,0,0,0.863310028712372,1.02629152676312
"1700066B17Rik",0,0,0,0,0,0,0,5.27912184944659,0,0
"Map4k4",2640.91119524664,2765.81062374062,2825.80456693243,2410.65878591498,2798.3603832313,2665.36971125428,2904.73991741711,3928.98643645063,3075.11032227347,2863.35335966911
"Gm16894",16.0513015084708,24.2707532796773,18.666843631828,26.1573218957788,24.5099520125967,19.7678841378562,26.5359600938594,46.1923161826577,21.5827507178093,17.4469559549731
"Il1r2",11.3303304765676,5.27625071297333,1.77779463160266,6.27775725498692,10.9872198677158,4.39286314174582,2.84313858148493,13.1978046236165,4.31655014356186,5.13145763381561
"Il1r1",66.0935944466446,47.4862564167599,80.8896557379212,69.0553298048561,54.0909285795238,68.0893786970602,72.9738902581133,32.9945115590412,43.1655014356186,48.2357017578667
"Il1rl2",1.88838841276127,6.33150085556799,3.55558926320533,9.41663588248038,7.60653683149553,6.58929471261873,7.58170288395983,6.59890231180824,12.0863404019732,6.15774916057873
"Il1rl1",7.5535536510451,0,7.11117852641066,3.13887862749346,7.60653683149553,5.49107892718227,0.947712860494978,3.95934138708495,4.31655014356186,4.10516610705249
"Il18r1",0,0,0,0,0,0,0,0,0,1.02629152676312
"Il18rap",0,0,0,0,0,0,0,2.6395609247233,0,1.02629152676312
"Slc9a4",4.72097103190318,0,3.55558926320533,6.27775725498692,4.2258537952753,3.29464735630936,1.89542572098996,2.6395609247233,0.863310028712372,0
"Slc9a2",85.921672780638,104.469764116872,83.5563476853252,97.3052374522972,83.6719051464509,127.393031110629,115.620968980387,102.942876064209,84.6043828138125,96.4714035157335
"Mfsd9",80.2565075423541,61.2045082704906,57.7783255270866,83.7034300664922,79.4460513511756,53.8125734863863,74.8693159791033,55.4307794191892,70.7914223544145,58.498617025498
"Tmem182",1.88838841276127,1.05525014259467,0.888897315801332,0,0,1.09821578543645,0,1.31978046236165,0,2.05258305352624
"4930448I06Rik",0,0,0,0,0,0,0,0,0,0
"2610017I09Rik",1017.84135447833,1101.68114886883,846.230244642868,997.117110667089,948.281591659777,911.519101912257,918.333761819634,875.014446545773,862.44671868366,1035.52815050399
"Pou3f3",2046.06884522684,2105.22403447636,2198.24306197669,1733.70729525222,2096.02348245655,1987.77057163998,2281.14485521141,2445.55319675613,2292.08812623135,2040.26755520509
"2900092D14Rik",274.760514056765,366.171799480349,363.559002162745,309.702691246021,349.900694248795,392.063035400814,336.438065475717,370.858309923623,324.604570795852,379.727864902355
"Mrps9",696.81532430891,771.3878542367,619.561429113528,727.173548702651,704.87241305192,686.384865897784,672.876130951435,469.841844600747,705.324293458008,709.167444993317
"Gpr45",210.555308022882,217.381529374501,231.113302108346,213.443746669555,160.582444220461,200.973488734871,230.29422510028,223.042898139119,230.503777666203,173.443268022968
"Tgfbrap1",1065.99525900374,1029.92413917239,1037.34316754015,1182.3109496892,1161.26462294165,1159.7158694209,1222.54959003852,1177.24417242659,1050.64830494296,1110.4474319577
"AI597479",468.320326364796,547.674824006631,465.782193479898,449.905936607396,480.902161902329,461.250629883311,489.019836015409,362.939627149453,480.863685992791,492.619932846299
"Fhl2",476.818074222222,502.299067875061,443.559760584865,846.450936547403,528.231724409412,490.902456090095,572.418567738967,271.8747752465,221.87067737908,408.464027651723
"Gm8210",60.4284292083608,71.7570096964372,37.333687263656,59.6386939223757,48.1747332661384,35.1429051339665,56.8627716296987,52.7912184944659,44.8921214930434,71.8404068734185
"Nck2",724.196956293949,773.49835452189,771.562870115556,738.682770336794,702.336900774754,716.036692104568,734.477466883608,675.727596729164,519.712637284848,654.773994074872
"LOC100861934",0,0,0,1.04629287583115,3.38068303622024,0,0.947712860494978,3.95934138708495,0,0
"1500015O10Rik",52.8748755573157,287.028038785749,240.00227526636,36.6202506540903,70.994343760625,31.8482577776572,215.13081933236,10.5582436988932,60.4317020098661,248.362549476676
"Uxs1",686.429188038723,606.768831991933,697.784392904046,805.645514389988,682.897973316488,839.036860073451,734.477466883608,490.958331998533,664.748722108527,715.325194153896
"Gm19587",0.944194206380637,1.05525014259467,1.77779463160266,4.18517150332461,0.845170759055059,3.29464735630936,0.947712860494978,0,2.58993008613712,1.02629152676312
"Tpp2",617.503010972937,587.774329425229,558.227514323237,630.914604126185,655.852509026726,618.295487200724,604.640804995796,393.294577783771,525.755807485835,589.091336362032
"A530098C11Rik",0,0,0,2.09258575166231,0,3.29464735630936,0,0,0,0
"1700029F09Rik",77.4239249232122,78.0885105520052,76.4451691589146,86.8423086939857,56.626440856689,70.2858102679331,59.7059102111836,52.7912184944659,53.5252217801671,75.945572980471
"Kdelc1",138.796548337954,130.851017681739,140.44577589661,143.342123988868,142.833858280305,121.901952183446,138.366077632267,73.9077058922523,107.050443560334,132.391606952443
"Bivm",236.99274580154,209.994778376338,240.00227526636,286.684247977736,218.89922659526,225.134236014473,236.928215123745,167.612118719929,238.273567924615,202.179430772335
"Ercc5",312.528282311991,319.740793206184,355.558926320533,334.813720265969,319.474546922812,356.920130266848,308.954392521363,262.636312009968,354.820421800785,371.51753268825
"LOC100861960",0,0,0,0,0,0,0,0,0,0
"4832428D23Rik",0,0,0,0,0,0,0,0,0,0
"Gulp1",71.7587596849284,103.414513974277,66.6672986850999,70.1016226806872,96.3494665322768,60.401868199005,90.0327217470229,63.3494621933591,89.7842429860867,64.6563661860767
"4930521E06Rik",0,1.05525014259467,0,0,0,0,0,0,0,0
"Col3a1",111.414916352915,112.911765257629,113.778856422571,132.879195230556,151.285565870856,132.884110037811,101.405276072963,217.763776289672,143.309464766254,65.6826577128398
"Col5a2",72.7029538913091,53.8177572723279,46.2226604216693,61.731279674038,60.0071238929092,163.634152030032,61.6013359321736,95.0241932900387,75.1079724979764,53.3671593916823
"Wdr75",358.793798424642,371.448050193322,368.003488741751,341.091477520956,360.88791411651,415.12556689498,309.902105381858,362.939627149453,405.755713494815,359.202034367093
"Gm5526",67.0377886530252,63.3150085556799,78.2229637905172,103.582994707284,71.8395145196801,103.232283831027,92.8758603285079,44.872535720296,97.5540332444981,94.4188204622072
"Slc40a1",106.693945321012,198.387026807797,125.334521527988,117.184802093089,149.595224352746,123.000167968883,126.993523306327,171.571460107014,175.251935828612,124.181274738338
"Gm3852",0,0,0,0,0,0,0,0,1.72662005742474,0
"Gm4776",0,0,0,0,0,0,0,0,0,0
"Dnahc7b",50.0422929381738,56.9835077001119,33.7780980004506,26.1573218957788,39.7230256755878,51.6161419155134,57.8104844901937,26.395609247233,63.0216320960032,49.2619932846299
"Dnahc7c",80.2565075423541,85.4752615501679,92.4453208433385,88.934894445648,64.2329776881845,85.6608312640435,102.352988933458,58.0703403439125,57.8417719237289,80.0507390875235
"Slc39a10",1324.70447155203,1461.52144749361,1354.67950928123,1670.92972270235,1369.1766296692,1676.97550436147,1674.60862449463,1428.0024602753,1163.74191870428,1246.94420501719
"C230029F24Rik",0,0,0,0,0,0,0,0,0,0
"Tmeff2",1638.17694807041,1468.90819849177,1447.12483012457,1398.89357498625,1484.11985290068,1454.03769991787,1390.29476634613,1455.7178499849,1749.92942819998,1573.30491052787
"9330175M20Rik",0,3.165750427784,1.77779463160266,4.18517150332461,3.38068303622024,1.09821578543645,1.89542572098996,2.6395609247233,1.72662005742474,1.02629152676312
"Sdpr",138.796548337954,144.569269535469,132.445700054398,137.064366733881,185.937566992113,175.714525669833,186.699433517511,138.576948547973,136.402984536555,147.78597985389
"Obfc2a",90.6426438125412,78.0885105520052,68.4450933167026,95.2126517006349,103.956003363772,97.7412049038445,93.8235731890028,97.663754214762,96.6907232157857,83.1296136678129
"Gm17767",0,0,0,0,0.845170759055059,0,0,0,0,0
"Myo1b",664.712721291968,717.570096964372,669.339678798403,588.016596217108,568.799920844055,700.661671108458,786.601674210832,613.697914998167,631.079630988744,611.669749950821
"Stat4",13.2187188893289,20.0497527092986,18.666843631828,31.3887862749346,10.9872198677158,17.5714525669833,15.1634057679197,10.5582436988932,6.04317020098661,6.15774916057873
"Gm3940",0.944194206380637,0,0,0,0,0,1.89542572098996,0,0.863310028712372,1.02629152676312
"Stat1",345.575079535313,294.414789783912,337.780980004506,300.286055363541,416.669184214144,348.134403983356,341.176629778192,336.54401790222,347.913941571086,307.887458028937
"Gls",2870.35038739714,2764.75537359802,2599.1357514031,3804.32089652207,3039.23404956199,3347.36171401031,3424.08656496836,1592.97501807051,2526.90845404111,2885.9317732579
"Nab1",334.244749058745,330.29329463213,316.447444425274,358.878456410085,339.758645140134,328.3665198455,379.085144197991,405.172601945026,350.503871657223,344.833952992409
"Tmem194b",78.3681191295929,103.414513974277,84.4452450011266,74.2867941840119,82.8267343873958,65.8929471261873,87.189583165538,104.26265652657,69.0648022969898,80.0507390875235
"Mfsd6",1167.96823329285,1181.88015970603,1173.34445685776,1332.97712380889,1284.65955376369,1254.16242696843,1420.62157788197,1193.08153797493,1271.65567229332,1150.47280150146
"Inpp1",409.780285569196,373.558550478512,478.226755901117,449.905936607396,441.179136226741,420.616645822162,382.875995639971,388.015455934325,466.187415504681,402.306278491144
"Hibch",282.31406770781,262.757285506072,286.224935688029,268.897269088606,243.409178607857,289.928967355224,272.941303822554,249.438507386352,280.575759331521,305.83487497541
"1700019D03Rik",14.1629130957096,6.33150085556799,11.5556651054173,31.3887862749346,25.3551227716518,26.3571788504749,25.5882472333644,22.436267860148,18.9928206316722,15.3943729014468
"Mstn",3.77677682552255,1.05525014259467,2.666691947404,6.27775725498692,2.53551227716518,3.29464735630936,2.84313858148493,0,1.72662005742474,2.05258305352624
"1700019A02Rik",0,0,1.77779463160266,4.18517150332461,0.845170759055059,1.09821578543645,0.947712860494978,0,2.58993008613712,2.05258305352624
"Pms1",38.7119624616061,49.5967567019493,42.6670711584639,41.8517150332461,43.9488794708631,41.7321998465853,44.542504443264,35.6340724837645,45.7554315217557,29.7624542761305
